,Drive_Time,NormalValue,Drive_Time_Score
"313 EAST 89 STREET,10128,NYC",1292.0,75.1248959200666,4.507493755203996
"313 HICKS STREET,11201,NYC",1580.0,69.12989175686928,4.147793505412157
"313 PRESIDENT STREET,11231,NYC",1738.0,65.84096586178185,3.950457951706911
"313 UNION AVENUE,11211,NYC",1187.0,77.3105745212323,4.638634471273938
"313 WEST 119 STREET,10026,NYC",2095.0,58.40965861781848,3.5045795170691085
"313 WEST 82 STREET,10024,NYC",1848.0,63.55120732722731,3.8130724396336384
"3130 GRAND CONCOURSE,10458,NYC",2713.0,45.54537885095754,2.7327227310574522
"3134 AMPERE AVENUE,10465,NYC",2904.0,41.569525395503746,2.4941715237302247
"3135 ARLINGTON AVENUE,10463,NYC",3461.0,29.97502081598668,1.798501248959201
"3135 COUNTRY CLUB ROAD,10465,NYC",2854.0,42.61032472939217,2.55661948376353
"3135 JOHNSON AVENUE,10463,NYC",2494.0,50.104079933388846,3.0062447960033305
"3136 AMPERE AVENUE,10465,NYC",2910.0,41.44462947543713,2.486677768526228
"3136 EDSON AVENUE,10469,NYC",2851.0,42.67277268942548,2.5603663613655288
"3137 SANDS PLACE,10461,NYC",2681.0,46.21149042464613,2.7726894254787675
"3138 AVENUE WEST,11229,NYC",3604.0,26.998334721065774,1.6199000832639463
"3138 SPENCER DRIVE,10465,NYC",2888.0,41.902581182348044,2.5141548709408825
"3139 BRUCKNER BOULEVARD,10461,NYC",2841.0,42.88093255620316,2.5728559533721898
"3139 KINGSLAND AVENUE,10469,NYC",2909.0,41.4654454621149,2.4879267277268937
"314 10 STREET,11215,NYC",2249.0,55.20399666944213,3.3122398001665276
"314 12 STREET,11215,NYC",2369.0,52.706078268109906,3.1623646960865943
"314 8 AVENUE,11215,NYC",2454.0,50.936719400499584,3.056203164029975
"314 AVENUE M,11230,NYC",2918.0,41.27810158201499,2.4766860949208995
"314 BROOKLYN AVENUE,11213,NYC",2260.0,54.97502081598668,3.2985012489592007
"314 CLIFTON PLACE,11216,NYC",1658.0,67.50624479600333,4.0503746877602
"314 DECATUR STREET,11233,NYC",2200.0,56.22398001665279,3.373438800999167
"314 ELDERT LANE,11208,NYC",2286.0,54.4338051623647,3.266028309741882
"314 GRAND STREET,11211,NYC",1145.0,78.18484596169858,4.6910907577019145
"314 HUNTINGTON AVENUE,10465,NYC",2822.0,43.276436303080764,2.596586178184846
"314 ONDERDONK AVENUE,11385,NYC",1576.0,69.21315570358036,4.152789342214821
"314 SUMPTER STREET,11233,NYC",2252.0,55.14154870940883,3.30849292256453
"314 WEST 100 STREET,10025,NYC",2290.0,54.35054121565362,3.2610324729392173
"314 WEST 138 STREET,10030,NYC",2333.0,53.45545378850958,3.2073272273105746
"314 WEST 77 STREET,10024,NYC",1831.0,63.905079100749376,3.834304746044962
"314 WEST 94 STREET,10025,NYC",2278.0,54.60033305578684,3.27601998334721
"3141 BRUCKNER BOULEVARD,10461,NYC",2841.0,42.88093255620316,2.5728559533721898
"3141 TIEMANN AVENUE,10469,NYC",2914.0,41.361365528726054,2.481681931723563
"3143 WILLOW LANE,10461,NYC",2674.0,46.35720233139051,2.7814321398834307
"3144 GRACE AVENUE,10469,NYC",2850.0,42.693588676103246,2.5616153205661947
"3144 MICKLE AVENUE,10469,NYC",2935.0,40.92422980849292,2.455453788509575
"3145 AVENUE WEST,11229,NYC",3616.0,26.74854288093256,1.6049125728559537
"3145 BRIGHTON 4 STREET,11235,NYC",3564.0,27.830974188176512,1.6698584512905907
"315 3 STREET,11215,NYC",2412.0,51.81099084096586,3.1086594504579512
"315 6 STREET,11215,NYC",2146.0,57.34804329725229,3.440882597835137
"315 7 AVENUE,10001,NYC",1279.0,75.39550374687761,4.523730224812656
"315 8 AVENUE,10001,NYC",1415.0,72.56452955870108,4.353871773522065
"315 82 STREET,11209,NYC",2812.0,43.48459616985845,2.609075770191507
"315 CLEVELAND AVENUE,10308,NYC",4426.0,9.887593671940053,0.5932556203164031
"315 CLINTON AVENUE,11205,NYC",1567.0,69.40049958368027,4.164029975020816
"315 EAST 103 STREET,10029,NYC",1513.0,70.52456286427977,4.231473771856786
"315 EAST 242 STREET,10470,NYC",2810.0,43.526228143213984,2.611573688592839
"315 EAST 29 STREET,11226,NYC",2774.0,44.27560366361366,2.6565362198168194
"315 EAST 65 STREET,10065,NYC",892.0,83.45129059117403,5.007077435470442
"315 EAST 69 STREET,10021,NYC",821.0,84.92922564529559,5.0957535387177355
"315 EAST 70 STREET,10021,NYC",1026.0,80.66194837635304,4.839716902581182
"315 EAST 72 STREET,10021,NYC",882.0,83.6594504579517,5.019567027477102
"315 EAST 74 STREET,10021,NYC",1163.0,77.81015820149875,4.668609492089925
"315 EAST 77 STREET,10075,NYC",1012.0,80.9533721898418,4.857202331390508
"315 EAST 80 STREET,10075,NYC",1278.0,75.41631973355537,4.524979184013322
"315 EDISON STREET,10306,NYC",4157.0,15.48709408825978,0.9292256452955868
"315 FAIRBANKS AVENUE,10306,NYC",4279.0,12.947543713572017,0.776852622814321
"315 FINGERBOARD ROAD,10305,NYC",3309.0,33.13905079100749,1.9883430474604493
"315 GREENE AVENUE,11238,NYC",1557.0,69.60865945045795,4.176519567027476
"315 GUYON AVENUE,10306,NYC",4219.0,14.196502914238124,0.8517901748542874
"315 HART STREET,11206,NYC",1774.0,65.09159034138219,3.905495420482931
"315 LOCUST AVENUE,10454,NYC",1707.0,66.48626144879267,3.9891756869275605
"315 ROCKAWAY AVENUE,11233,NYC",2657.0,46.711074104912576,2.8026644462947545
"315 ROMA AVENUE,10306,NYC",4228.0,14.009159034138222,0.8405495420482932
"315 SARATOGA AVENUE,11233,NYC",2597.0,47.96003330557868,2.877601998334721
"315 STANLEY AVENUE,10301,NYC",4047.0,17.776852622814317,1.066611157368859
"315 TILLMAN STREET,10314,NYC",3746.0,24.04246461282264,1.4425478767693585
"315 WEST 114 STREET,10026,NYC",2213.0,55.9533721898418,3.357202331390508
"315 WEST 232 STREET,10463,NYC",2476.0,50.47876769358868,3.0287260616153207
"315 WEST 47 STREET,10036,NYC",1680.0,67.04829308909243,4.022897585345546
"315 WEST 55 STREET,10019,NYC",1458.0,71.66944213155703,4.300166527893422
"315 WEST 70 STREET,10023,NYC",1619.0,68.3180682764363,4.099084096586179
"315 WEST END AVENUE,10023,NYC",1713.0,66.36136552872605,3.981681931723563
"315 WILSON AVENUE,10312,NYC",4589.0,6.4945878434637905,0.3896752706078274
"3150 DECATUR AVENUE,10467,NYC",2806.0,43.60949208992506,2.6165695253955037
"3150 FULTON STREET,11208,NYC",2244.0,55.30807660283097,3.318484596169858
"3150 GRACE AVENUE,10469,NYC",2847.0,42.75603663613655,2.565362198168193
"3150 WISSMAN AVENUE,10465,NYC",2818.0,43.35970024979184,2.6015820149875104
"3151 BAISLEY AVENUE,10465,NYC",2837.0,42.96419650291424,2.5778517901748543
"3154 DECATUR AVENUE,10467,NYC",2799.0,43.755203996669444,2.6253122398001665
"3154 GRACE AVENUE,10469,NYC",2844.0,42.81848459616986,2.5691090757701915
"316 100 STREET,11209,NYC",3045.0,38.63447127393839,2.318068276436303
"316 2 AVENUE,10003,NYC",985.0,81.51540383014155,4.890924229808493
"316 ARLEIGH ROAD,11363,NYC",2877.0,42.1315570358035,2.52789342214821
"316 BAY 13 STREET,11214,NYC",3173.0,35.97002497918402,2.158201498751041
"316 BEACH 92 STREET,11693,NYC",3104.0,37.40632805995004,2.2443796835970025
"316 CATON AVENUE,11218,NYC",2481.0,50.37468776019983,3.0224812656119897
"316 EAST 117 STREET,10035,NYC",1684.0,66.96502914238135,4.017901748542881
"316 EAST 26 STREET,11226,NYC",2745.0,44.879267277268944,2.6927560366361365
"316 EAST 29 STREET,11226,NYC",2776.0,44.23397169025812,2.654038301415487
"316 EAST 55 STREET,10022,NYC",1047.0,80.2248126561199,4.813488759367194
"316 EAST 7 STREET,11218,NYC",2454.0,50.936719400499584,3.056203164029975
"316 EAST 93 STREET,11212,NYC",2759.0,44.58784346378019,2.6752706078268114
"316 HAMPTON GREEN,10312,NYC",4453.0,9.325562031640303,0.5595337218984181
"316 LEXINGTON AVENUE,10016,NYC",707.0,87.3022481265612,5.238134887593672
"316 MAIN STREET,10307,NYC",4783.0,2.4562864279766785,0.1473771856786007
"316 OCEAN VIEW AVENUE,11235,NYC",3477.0,29.641965029142384,1.7785179017485429
"316 TAYLOR STREET,10310,NYC",3979.0,19.19233971690258,1.1515403830141548
"316 WEST 83 STREET,10024,NYC",1979.0,60.82431307243964,3.649458784346378
"316 WEST 84 STREET,10024,NYC",1901.0,62.44796003330558,3.7468776019983343
"3160 BAISLEY AVENUE,10465,NYC",2851.0,42.67277268942548,2.5603663613655288
"3160 CONEY ISLAND AVENUE,11235,NYC",3416.0,30.911740216486265,1.8547044129891759
"3162 PHILIP AVENUE,10465,NYC",2783.0,44.08825978351374,2.6452955870108243
"3165 EMMONS AVENUE,11235,NYC",3548.0,28.164029975020824,1.6898417985012495
"3165 NOSTRAND AVENUE,11229,NYC",3544.0,28.24729392173188,1.6948376353039127
"3165 VILLA AVENUE,10468,NYC",2731.0,45.1706910907577,2.710241465445462
"3165 WATERBURY AVENUE,10465,NYC",2875.0,42.17318900915903,2.5303913405495417
"3167 AVENUE WEST,11229,NYC",3627.0,26.519567027477095,1.5911740216486256
"317 22 STREET,11215,NYC",2363.0,52.83097418817652,3.169858451290591
"317 3 STREET,11215,NYC",2410.0,51.8526228143214,3.111157368859284
"317 55 STREET,11220,NYC",2562.0,48.68859283930058,2.921315570358035
"317 ARMSTRONG AVENUE,10308,NYC",4519.0,7.951706910907575,0.47710241465445447
"317 BAY 20 STREET,11214,NYC",3277.0,33.80516236469609,2.028309741881765
"317 BEACH 86 STREET,11693,NYC",3085.0,37.80183180682764,2.2681099084096585
"317 EAST 18 STREET,10003,NYC",952.0,82.20233139050791,4.932139883430474
"317 EAST 201 STREET,10458,NYC",2629.0,47.29392173189009,2.8376353039134052
"317 EAST 3 STREET,10009,NYC",1173.0,77.60199833472106,4.656119900083263
"317 EAST 73 STREET,10021,NYC",919.0,82.88925895087428,4.9733555370524565
"317 HART STREET,11206,NYC",1776.0,65.04995836802664,3.902997502081598
"317 NORWAY AVENUE,10305,NYC",3652.0,25.999167360532894,1.5599500416319736
"317 SOUTH 4 STREET,11211,NYC",1114.0,78.8301415487094,4.729808492922564
"317 VAN BRUNT STREET,11231,NYC",1678.0,67.08992506244796,4.025395503746878
"317 WEST 11 STREET,10014,NYC",1882.0,62.84346378018318,3.7706078268109904
"317 WEST 112 STREET,10026,NYC",2240.0,55.39134054954205,3.3234804329725227
"317 WEST 87 STREET,10024,NYC",1912.0,62.218984179850125,3.7331390507910074
"317 WEST 89 STREET,10024,NYC",1933.0,61.78184845961698,3.7069109075770186
"317 WEST 93 STREET,10025,NYC",2344.0,53.22647793505412,3.1935886761032473
"3171 PARSIFAL PLACE,10465,NYC",2949.0,40.63280599500416,2.4379683597002497
"3173 BEDFORD AVENUE,11210,NYC",3134.0,36.78184845961698,2.2069109075770186
"3175 EMMONS AVENUE,11235,NYC",3554.0,28.039134054954204,1.6823480432972522
"3176 DECATUR AVENUE,10467,NYC",2777.0,44.213155703580355,2.652789342214821
"3177 AVENUE WEST,11229,NYC",3630.0,26.4571190674438,1.5874271440466279
"318 20 STREET,11215,NYC",2313.0,53.87177352206495,3.2323064113238966
"318 ARMSTRONG AVENUE,10308,NYC",4520.0,7.9308909242298,0.475853455453788
"318 BEACH 67 STREET,11692,NYC",3222.0,34.95004163197336,2.097002497918402
"318 DAVIS AVENUE,10310,NYC",4056.0,17.5895087427144,1.055370524562864
"318 EAST 160 STREET,10451,NYC",2040.0,59.554537885095755,3.5732722731057454
"318 EAST 91 STREET,11212,NYC",2746.0,44.85845129059117,2.69150707743547
"318 KNICKERBOCKER AVENUE,11237,NYC",1743.0,65.73688592839301,3.94421315570358
"318 MADISON STREET,11216,NYC",1975.0,60.90757701915071,3.6544546211490423
"318 POULTNEY STREET,10306,NYC",3856.0,21.75270607826812,1.305162364696087
"318 QUINCY STREET,11216,NYC",1824.0,64.05079100749376,3.8430474604496254
"318 ROBINSON AVENUE,10312,NYC",4690.0,4.392173189009156,0.2635303913405494
"318 SHARON AVENUE,10301,NYC",4010.0,18.54704412989176,1.1128226477935055
"318 SLEIGHT AVENUE,10307,NYC",4729.0,3.5803497085761933,0.2148209825145716
"318 TANGLEWOOD DRIVE,10308,NYC",4453.0,9.325562031640303,0.5595337218984181
"318 WEST 113 STREET,10026,NYC",2253.0,55.120732722731056,3.307243963363863
"318 WEST 140 STREET,10030,NYC",2326.0,53.601165695253954,3.216069941715237
"318 WEST 20 STREET,10011,NYC",1527.0,70.23313905079101,4.21398834304746
"318 WEST 47 STREET,10036,NYC",1676.0,67.1315570358035,4.0278934221482094
"318 WILLOWBROOK ROAD,10314,NYC",3916.0,20.503746877601998,1.2302248126561197
"3180 RAWLINS AVENUE,10465,NYC",2899.0,41.67360532889259,2.5004163197335556
"3182 AVENUE WEST,11229,NYC",3631.0,26.436303080766038,1.5861781848459622
"3182 EAST TREMONT AVENUE,10461,NYC",2761.0,44.546211490424646,2.6727726894254786
"3184 BAISLEY AVENUE,10465,NYC",2880.0,42.06910907577019,2.5241465445462117
"3184 GRAND CONCOURSE,10458,NYC",2672.0,46.39883430474604,2.783930058284762
"3188 AVENUE WEST,11229,NYC",3634.0,26.373855120732728,1.5824313072439635
"319 18 STREET,11215,NYC",2303.0,54.07993338884263,3.244796003330558
"319 88 STREET,11209,NYC",2983.0,39.92506244796004,2.395503746877602
"319 ARLINGTON AVENUE,11208,NYC",2219.0,55.82847626977519,3.349708576186511
"319 BAY 8 STREET,11228,NYC",3028.0,38.98834304746045,2.3393005828476268
"319 BEACH 12 STREET,11691,NYC",3776.0,23.417985012489595,1.4050791007493757
"319 BEACH 13 STREET,11691,NYC",3804.0,22.83513738551207,1.370108243130724
"319 BEACH 66 STREET,11692,NYC",3231.0,34.762697751873446,2.085761865112407
"319 EAST 105 STREET,10029,NYC",1564.0,69.46294754371357,4.167776852622814
"319 EAST 51 STREET,10022,NYC",931.0,82.63946711074105,4.958368026644463
"319 EAST 52 STREET,11203,NYC",2990.0,39.77935054121565,2.386761032472939
"319 HUMBOLDT STREET,11211,NYC",1151.0,78.05995004163196,4.683597002497918
"319 LEWIS AVENUE,11221,NYC",1954.0,61.344712739383844,3.6806827643630307
"319 PRESIDENT STREET,11231,NYC",1741.0,65.77851790174854,3.9467110741049125
"319 QUINCY STREET,11216,NYC",1816.0,64.2173189009159,3.8530391340549537
"319 SACKETT STREET,11231,NYC",1666.0,67.33971690258119,4.040383014154871
"319 STANLEY AVENUE,10301,NYC",4044.0,17.839300582847628,1.0703580349708577
"319 TYSENS LANE,10306,NYC",4212.0,14.34221482098252,0.8605328892589511
"319 WEST 18 STREET,10011,NYC",1572.0,69.29641965029143,4.157785179017486
"319 WINTHROP STREET,11225,NYC",2537.0,49.2089925062448,2.952539550374688
"3190 FAIRMOUNT AVENUE,10465,NYC",2867.0,42.33971690258118,2.540383014154871
"3191 AVENUE WEST,11229,NYC",3634.0,26.373855120732728,1.5824313072439635
"3197 HATTING PLACE,10465,NYC",3039.0,38.759367194005,2.3255620316403
"3199 OXFORD AVENUE,10463,NYC",2537.0,49.2089925062448,2.952539550374688
"32 BURGHER AVENUE,10304,NYC",3708.0,24.833472106577844,1.4900083263946706
"32 CAROLINE STREET,10310,NYC",4117.0,16.31973355537052,0.979184013322231
"32 CARPENTER AVENUE,10314,NYC",4108.0,16.507077435470435,0.9904246461282261
"32 CHAMPLAIN AVENUE,10306,NYC",4324.0,12.010824313072447,0.7206494587843468
"32 CHESTER PLACE,10304,NYC",3944.0,19.920899250624473,1.1952539550374683
"32 CHESTERFIELD LANE,10314,NYC",4324.0,12.010824313072447,0.7206494587843468
"32 CONKLIN AVENUE,11236,NYC",3088.0,37.73938384679434,2.2643630308076603
"32 COURTNEY LOOP,10305,NYC",3448.0,30.24562864279767,1.8147377185678601
"32 CROWN COURT,10312,NYC",4466.0,9.054954204829315,0.5432972522897589
"32 DETROIT AVENUE,10312,NYC",4543.0,7.452123230641121,0.4471273938384672
"32 DEVENS STREET,10314,NYC",3938.0,20.045795170691093,1.2027477102414657
"32 DIKEMAN STREET,11231,NYC",1813.0,64.27976686094921,3.8567860116569523
"32 DOWNING STREET,10014,NYC",1667.0,67.31890091590341,4.0391340549542045
"32 ELIZABETH AVENUE,10310,NYC",4277.0,12.989175686927553,0.7793505412156532
"32 EXCELSIOR AVENUE,10309,NYC",4653.0,5.162364696086598,0.3097418817651959
"32 GOTHAM AVENUE,11229,NYC",3755.0,23.85512073272274,1.4313072439633643
"32 HATFIELD PLACE,10302,NYC",4090.0,16.88176519567027,1.0129059117402162
"32 HOLLAND AVENUE,10303,NYC",4102.0,16.631973355537056,0.9979184013322233
"32 HOOKER PLACE,10302,NYC",3991.0,18.942547876769353,1.1365528726061611
"32 IRA COURT,11229,NYC",3746.0,24.04246461282264,1.4425478767693585
"32 KELL AVENUE,10314,NYC",3844.0,22.002497918401332,1.3201498751040799
"32 LA FORGE PLACE,10302,NYC",3999.0,18.77601998334721,1.1265611990008326
"32 LEVIT AVENUE,10314,NYC",3952.0,19.75437135720233,1.1852622814321399
"32 LINCOLN TERRACE,11235,NYC",3589.0,27.31057452123231,1.6386344712739387
"32 LORING AVENUE,10312,NYC",4558.0,7.1398834304745975,0.42839300582847584
"32 MASPETH AVENUE,11211,NYC",1114.0,78.8301415487094,4.729808492922564
"32 MEADOW AVENUE,10304,NYC",3677.0,25.47876769358868,1.5287260616153207
"32 MERIVALE LANE,10304,NYC",3599.0,27.10241465445462,1.626144879267277
"32 NICHOLAS STREET,10301,NYC",4111.0,16.44462947543714,0.9866777685262283
"32 NORMAN PLACE,10309,NYC",4781.0,2.497918401332228,0.14987510407993368
"32 NORTHPORT LANE,10314,NYC",4326.0,11.969192339716912,0.7181515403830147
"32 PALMER AVENUE,10302,NYC",4131.0,16.02830974188177,0.9616985845129062
"32 PARROTT PLACE,11228,NYC",2934.0,40.945045795170685,2.456702747710241
"32 PHEASANT LANE,10309,NYC",4577.0,6.744379683597003,0.4046627810158202
"32 ROCHESTER AVENUE,11233,NYC",2263.0,54.91257285595337,3.294754371357202
"32 RUMPLER COURT,10302,NYC",3977.0,19.233971690258116,1.154038301415487
"32 SEA GATE COURT,10305,NYC",3490.0,29.371357202331396,1.7622814321398836
"32 SHERMAN STREET,11215,NYC",2415.0,51.74854288093256,3.1049125728559535
"32 SINGLETON STREET,10309,NYC",4686.0,4.475437135720227,0.26852622814321364
"32 SMITH STREET,10305,NYC",3687.0,25.270607826810988,1.5162364696086592
"32 SUMMER STREET,10305,NYC",3374.0,31.78601165695254,1.9071606994171522
"32 VANDERBILT AVENUE,11205,NYC",1341.0,74.10491257285595,4.446294754371357
"32 VILLAGE ROAD SOUTH,11223,NYC",3341.0,32.472939217318896,1.9483763530391336
"32 VIRGINIA PLACE,10314,NYC",3880.0,21.253122398001665,1.2751873438800998
"32 WEST 128 STREET,10027,NYC",1815.0,64.23813488759367,3.8542880932556205
"32 WEST 18 STREET,10011,NYC",1305.0,74.85428809325562,4.491257285595337
"32 WEST 20 STREET,10011,NYC",1245.0,76.10324729392173,4.566194837635304
"32 WEST 40 STREET,10018,NYC",1039.0,80.39134054954205,4.823480432972523
"32 WEST 82 STREET,10024,NYC",1559.0,69.56702747710241,4.1740216486261446
"32 WESTERVELT AVENUE,10301,NYC",4197.0,14.654454621149043,0.8792672772689425
"32 WILLOW LANE,10306,NYC",4443.0,9.533721898417994,0.5720233139050797
"32-01 163 STREET,11358,NYC",2534.0,49.27144046627811,2.9562864279766865
"32-01 87 STREET,11369,NYC",1292.0,75.1248959200666,4.507493755203996
"32-03 163 STREET,11358,NYC",2534.0,49.27144046627811,2.9562864279766865
"32-03 214 PLACE,11361,NYC",2785.0,44.0466278101582,2.642797668609492
"32-03 34 AVENUE,11106,NYC",717.0,87.09408825978352,5.225645295587011
"32-04 83 STREET,11370,NYC",1240.0,76.20732722731057,4.572439633638634
"32-05 81 STREET,11370,NYC",1223.0,76.56119900083263,4.5936719400499575
"32-06 108 STREET,11369,NYC",1587.0,68.98417985012489,4.139050791007493
"32-08 160 STREET,11358,NYC",2535.0,49.25062447960033,2.9550374687760197
"32-08 77 STREET,11370,NYC",1172.0,77.62281432139883,4.65736885928393
"32-10 100 STREET,11369,NYC",1952.0,61.38634471273938,3.6831806827643625
"32-11 146 STREET,11354,NYC",2348.0,53.14321398834305,3.1885928393005827
"32-11 51 STREET,11377,NYC",918.0,82.91007493755204,4.974604496253122
"32-11 72 STREET,11370,NYC",1118.0,78.74687760199834,4.7248126561199
"32-11 84 STREET,11370,NYC",1371.0,73.48043297252289,4.4088259783513735
"32-12 105 STREET,11369,NYC",1565.0,69.4421315570358,4.166527893422147
"32-13 169 STREET,11358,NYC",2557.0,48.79267277268943,2.9275603663613654
"32-14 106 STREET,11369,NYC",1966.0,61.094920899250624,3.6656952539550374
"32-14 79 STREET,11370,NYC",1201.0,77.01915070774355,4.621149042464613
"32-15 165 STREET,11358,NYC",2578.0,48.355537052456285,2.901332223147377
"32-15 168 STREET,11358,NYC",2601.0,47.87676935886761,2.872606161532057
"32-15 200 STREET,11361,NYC",2650.0,46.85678601165695,2.811407160699417
"32-16 MOTT AVENUE,11691,NYC",3769.0,23.563696919233962,1.4138218151540376
"32-17 104 STREET,11369,NYC",1972.0,60.97002497918401,3.6582014987510405
"32-17 85 STREET,11370,NYC",1279.0,75.39550374687761,4.523730224812656
"32-18 200 STREET,11361,NYC",2651.0,46.835970024979176,2.8101582014987505
"32-18 BAYWATER COURT,11691,NYC",3831.0,22.27310574521232,1.336386344712739
"32-19 166 STREET,11358,NYC",2586.0,48.189009159034136,2.891340549542048
"32-19 68 STREET,11377,NYC",1076.0,79.62114904246461,4.7772689425478765
"32-19 86 STREET,11369,NYC",1390.0,73.0849292256453,4.385095753538717
"32-19 95 STREET,11369,NYC",1441.0,72.0233139050791,4.3213988343047465
"32-20 201 STREET,11361,NYC",2664.0,46.565362198168195,2.7939217318900917
"32-20 204 STREET,11361,NYC",2680.0,46.2323064113239,2.773938384679434
"32-20 34 STREET,11106,NYC",862.0,84.07577019150708,5.044546211490425
"32-20 89 STREET,11369,NYC",1344.0,74.04246461282266,4.44254787676936
"32-21 102 STREET,11369,NYC",1970.0,61.01165695253955,3.6606994171523732
"32-21 171 STREET,11358,NYC",2618.0,47.52289758534555,2.8513738551207326
"32-22 103 STREET,11369,NYC",1542.0,69.92089925062447,4.195253955037468
"32-22 203 STREET,11361,NYC",2683.0,46.169858451290594,2.7701915070774357
"32-22 71 STREET,11370,NYC",1205.0,76.93588676103248,4.6161532056619485
"32-22 85 STREET,11370,NYC",1283.0,75.31223980016652,4.5187343880099915
"32-23 107 STREET,11369,NYC",1586.0,69.00499583680266,4.140299750208159
"32-24 107 STREET,11369,NYC",1585.0,69.02581182348044,4.141548709408826
"32-24 202 STREET,11361,NYC",2667.0,46.502914238134885,2.790174854288093
"32-24 35 STREET,11106,NYC",929.0,82.68109908409659,4.9608659450457955
"32-24 76 STREET,11370,NYC",1280.0,75.37468776019983,4.52248126561199
"32-25 153 STREET,11354,NYC",2469.0,50.62447960033305,3.037468776019983
"32-25 77 STREET,11370,NYC",1186.0,77.33139050791007,4.639883430474604
"32-25 JUNCTION BOULEVARD,11369,NYC",1408.0,72.71024146544546,4.362614487926727
"32-26 162 STREET,11358,NYC",2548.0,48.98001665278934,2.93880099916736
"32-26 202 STREET,11361,NYC",2669.0,46.46128226477935,2.787676935886761
"32-27 92 STREET,11369,NYC",1470.0,71.4196502914238,4.2851790174854285
"32-28 108 STREET,11369,NYC",1600.0,68.7135720233139,4.122814321398834
"32-28 150 PLACE,11354,NYC",2430.0,51.436303080766024,3.0861781848459615
"32-28 163 STREET,11358,NYC",2555.0,48.834304746044964,2.9300582847626977
"32-28 77 STREET,11370,NYC",1188.0,77.28975853455454,4.637385512073272
"32-29 44 STREET,11103,NYC",838.0,84.57535387177353,5.074521232306411
"32-31 157 STREET,11354,NYC",2505.0,49.87510407993339,2.992506244796003
"32-31 80 STREET,11370,NYC",1307.0,74.81265611990008,4.488759367194005
"32-33 46 STREET,11103,NYC",836.0,84.61698584512905,5.077019150707743
"32-34 95 STREET,11369,NYC",1448.0,71.87760199833473,4.312656119900083
"32-34 96 STREET,11369,NYC",1489.0,71.02414654454621,4.261448792672772
"32-35 35 STREET,11106,NYC",938.0,82.49375520399667,4.9496253122398
"32-36 203 STREET,11361,NYC",2690.0,46.024146544546205,2.7614487926727724
"32-36 87 STREET,11369,NYC",1318.0,74.58368026644463,4.475020815986678
"32-36 UNION STREET,11354,NYC",2255.0,55.07910074937552,3.304746044962531
"32-37 108 STREET,11369,NYC",1604.0,68.63030807660283,4.11781848459617
"32-38 104 STREET,11369,NYC",1955.0,61.323896752706084,3.6794338051623647
"32-39 158 STREET,11358,NYC",2511.0,49.75020815986678,2.9850124895920067
"32-39 85 STREET,11370,NYC",1297.0,75.02081598667777,4.501248959200666
"32-40 213 STREET,11361,NYC",2744.0,44.90008326394671,2.6940049958368024
"32-42 78 STREET,11370,NYC",1287.0,75.22897585345545,4.513738551207327
"32-42 JORDAN STREET,11358,NYC",2619.0,47.50208159866778,2.8501248959200667
"32-43 203 STREET,11361,NYC",2694.0,45.94088259783514,2.7564529558701083
"32-43 79 STREET,11370,NYC",1224.0,76.54038301415487,4.592422980849292
"32-44 47 STREET,11103,NYC",923.0,82.8059950041632,4.968359700249791
"32-44 72 STREET,11370,NYC",1139.0,78.30974188176519,4.698584512905911
"32-45 72 STREET,11370,NYC",1137.0,78.35137385512073,4.701082431307244
"32-45 90 STREET,11369,NYC",1432.0,72.21065778517902,4.3326394671107415
"32-45 91 STREET,11369,NYC",1396.0,72.96003330557869,4.377601998334721
"32-45 JORDAN STREET,11358,NYC",2617.0,47.543713572023314,2.852622814321399
"32-46 76 STREET,11370,NYC",1263.0,75.72855953372189,4.5437135720233135
"32-46 BELL BOULEVARD,11361,NYC",2738.0,45.024979184013326,2.7014987510407993
"32-47 107 STREET,11369,NYC",1599.0,68.73438800999168,4.124063280599501
"32-47 48 STREET,11103,NYC",938.0,82.49375520399667,4.9496253122398
"32-47 60 STREET,11377,NYC",1058.0,79.99583680266444,4.799750208159867
"32-48 98 STREET,11369,NYC",1519.0,70.39966694421315,4.2239800166527885
"32-49 97 STREET,11369,NYC",1480.0,71.21149042464613,4.2726894254787675
"32-50 54 STREET,11377,NYC",993.0,81.3488759367194,4.880932556203163
"32-51 84 STREET,11370,NYC",1339.0,74.14654454621149,4.448792672772689
"32-53 30 STREET,11106,NYC",764.0,86.11573688592838,5.166944213155703
"32-53 82 STREET,11370,NYC",1325.0,74.43796835970025,4.466278101582015
"32-54 77 STREET,11370,NYC",1208.0,76.87343880099917,4.61240632805995
"32-55 61 STREET,11377,NYC",1067.0,79.80849292256453,4.788509575353872
"32-55 85 STREET,11370,NYC",1311.0,74.72939217318901,4.48376353039134
"32-56 108 STREET,11369,NYC",1614.0,68.42214820982514,4.105328892589508
"32-57 84 STREET,11370,NYC",1335.0,74.22980849292256,4.453788509575353
"32-61 71 STREET,11370,NYC",1168.0,77.7060782681099,4.662364696086594
"32-86 41 STREET,11103,NYC",946.0,82.32722731057453,4.939633638634471
"320 42 STREET,11232,NYC",2575.0,48.417985012489595,2.9050791007493757
"320 49 STREET,11220,NYC",2522.0,49.52123230641132,2.9712739383846793
"320 57 STREET,11220,NYC",2577.0,48.37635303913406,2.9025811823480434
"320 74 STREET,11209,NYC",2681.0,46.21149042464613,2.7726894254787675
